Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cervical vertebra 4""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001424,=,0.0,http://human.owl#NCI_C32242,"[""C4_Vertebra""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""foot digit 5 phalanx""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001385,=,1.0,http://human.owl#NCI_C52782,"[""Foot_Digit_5_Phalanx""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""trachea cartilage""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001857,=,1.0,http://human.owl#NCI_C49304,"[""Trachea_Cartilage""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""pisiform""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001339,=,1.0,http://human.owl#NCI_C12855,"[""Pisiform_Bone""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""myometrium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000391,=,1.0,http://human.owl#NCI_C12314,"[""Myometrium""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thoracic vertebra 3""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001440,=,0.0,http://human.owl#NCI_C33725,"[""T3_Vertebra""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""distal convoluted tubule""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001666,=,1.0,http://human.owl#NCI_C32469,"[""Distal_Convoluted_Tubule""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""subscapularis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002388,=,1.0,http://human.owl#NCI_C33651,"[""Subscapularis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""sacral vertebra 4""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001437,=,0.0,http://human.owl#NCI_C33501,"[""S4_Vertebra""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""endometrium stroma""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002734,=,0.0,http://human.owl#NCI_C32516,"[""Endometrial_Stroma""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ureter""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000378,=,1.0,http://human.owl#NCI_C12416,"[""Ureter""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""hippocampus CA3""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000952,=,0.0,http://human.owl#NCI_C32248,"[""CA3_Field_of_the_Cornu_Ammonis""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""deltoid""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002286,=,1.0,http://human.owl#NCI_C32446,"[""Deltoid""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""caudate nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000894,=,1.0,http://human.owl#NCI_C12451,"[""Caudate_Nucleus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""hand skin""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000630,=,1.0,http://human.owl#NCI_C52753,"[""Hand_Skin""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thoracic vertebra 7""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001444,=,0.0,http://human.owl#NCI_C33729,"[""T7_Vertebra""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""gingival epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001576,=,1.0,http://human.owl#NCI_C49239,"[""Gingival_Epithelium""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""hassall's corpuscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000772,=,1.0,http://human.owl#NCI_C13170,"[""Hassall_s_Corpuscle""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""medial geniculate nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000870,=,0.0,http://human.owl#NCI_C32843,"[""Internal_Geniculate_Body""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""subcostal artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002048,=,1.0,http://human.owl#NCI_C53000,"[""Subcostal_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""biceps femoris""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002270,=,1.0,http://human.owl#NCI_C53147,"[""Biceps_Femoris""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""artery smooth muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000708,=,0.0,http://human.owl#NCI_C49195,"[""Artery_Smooth_Muscle_Tissue""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""iliac artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001971,=,1.0,http://human.owl#NCI_C12733,"[""Iliac_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""stomach fundus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001612,=,1.0,http://human.owl#NCI_C12257,"[""Fundus_of_the_Stomach""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""nasal mucus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002535,=,1.0,http://human.owl#NCI_C52551,"[""Nasal_Mucus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""bile""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002513,=,1.0,http://human.owl#NCI_C13192,"[""Bile""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""pupil""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001292,=,1.0,http://human.owl#NCI_C33429,"[""Pupil""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cardiovascular system""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000010,=,1.0,http://human.owl#NCI_C12686,"[""Cardiovascular_System""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""sternomastoid""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002384,=,0.0,http://human.owl#NCI_C33616,"[""Sternocleidomastoid_Muscle""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""urinary space""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001664,=,1.0,http://human.owl#NCI_C33840,"[""Urinary_Space""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""mammary gland milk""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002552,=,1.0,http://human.owl#NCI_C13257,"[""Breast_Milk""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""vitreous body""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002462,=,1.0,http://human.owl#NCI_C33884,"[""Vitreous_Body""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""atrioventricular node""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000095,=,1.0,http://human.owl#NCI_C32161,"[""Atrioventricular_Node""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ethmoid sinus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001792,=,1.0,http://human.owl#NCI_C12276,"[""Ethmoid_Sinus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""ciliary body""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000264,=,1.0,http://human.owl#NCI_C12345,"[""Ciliary_Body""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""lateral ventricle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000192,=,1.0,http://human.owl#NCI_C12834,"[""Lateral_Ventricle""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""right lung bronchiole""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001787,=,1.0,http://human.owl#NCI_C49279,"[""Right_Lung_Bronchiole""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""diaphragm""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001904,=,1.0,http://human.owl#NCI_C12702,"[""Diaphragm""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""rib 8""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001408,=,1.0,http://human.owl#NCI_C52760,"[""Rib_8""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""retina external limiting lamina""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001309,=,0.0,http://human.owl#NCI_C33235,"[""Outer_Limiting_Membrane""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""epididymis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000397,=,1.0,http://human.owl#NCI_C12328,"[""Epididymis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""nasal cavity respiratory epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001326,=,1.0,http://human.owl#NCI_C33205,"[""Olfactory_Mucosa""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""telencephalon""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000183,=,0.0,http://human.owl#NCI_C12512,"[""Supratentorial_Brain""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""zygomaticus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002404,=,1.0,http://human.owl#NCI_C53182,"[""Zygomaticus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""larynx mucous gland""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001767,=,0.0,http://human.owl#NCI_C49244,"[""Laryngeal_Mucous_Salivary_Gland""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""adipose tissue""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000009,=,1.0,http://human.owl#NCI_C12472,"[""Adipose_Tissue""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""pelvic girdle muscle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000537,=,0.0,http://human.owl#NCI_C33290,"[""Pelvic_Floor_Muscle""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""bile duct extrahepatic part""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002659,=,0.0,http://human.owl#NCI_C32573,"[""Extrahepatic_Bile_Duct""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""obturator externus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002347,=,0.0,http://human.owl#NCI_C33191,"[""Obturator_Externus_Muscle""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""pigmented retinal epithelium""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000279,=,0.0,http://human.owl#NCI_C33470,"[""Retinal_Pigment_Epithelium""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""arcuate nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000847,=,1.0,http://human.owl#NCI_C52711,"[""Arcuate_Nucleus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""trigeminal V motor nucleus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001029,=,0.0,http://human.owl#NCI_C33140,"[""Motor_Nucleus_of_the_Trigeminal_Nerve""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""metacarpal bone digit 1""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001364,=,1.0,http://human.owl#NCI_C52796,"[""Metacarpal_Bone_Digit_1""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,[],[],"[""owl:Class""]",http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,=,1.0,http://www.geneontology.org/formats/oboInOwl#ObsoleteClass,[],[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thoracic vertebra 2""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001439,=,0.0,http://human.owl#NCI_C33724,"[""T2_Vertebra""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""stapedius""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001220,=,1.0,http://human.owl#NCI_C33611,"[""Stapedius_Muscle""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""extensor carpi ulnaris""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002292,=,1.0,http://human.owl#NCI_C52914,"[""Extensor_Carpi_Ulnaris""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""auricle""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000259,=,1.0,http://human.owl#NCI_C12292,"[""External_Ear""]",[],"[""owl:Class""]",false,false positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""lens""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000275,=,1.0,http://human.owl#NCI_C12743,"[""Crystalline_Lens""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""diencephalon""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000171,=,1.0,http://human.owl#NCI_C12456,"[""Diencephalon""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""gastrointestinal system""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000323,=,0.0,http://human.owl#NCI_C34082,"[""Gastrointestinal_Tract""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""male reproductive gland/organ""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000545,=,0.0,http://human.owl#NCI_C13017,"[""Male_Genital_Organ""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""segmental bronchus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000439,=,1.0,http://human.owl#NCI_C33526,"[""Segmental_Bronchus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""coat hair""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000155,=,0.0,http://human.owl#NCI_C32705,"[""Hair""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""bronchus associated lymphoid tissue""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000135,=,1.0,http://human.owl#NCI_C32234,"[""Bronchus-Associated_Lymphoid_Tissue""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""rib 12""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001412,=,1.0,http://human.owl#NCI_C52767,"[""Rib_12""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""spiral organ""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001193,=,1.0,http://human.owl#NCI_C33223,"[""Organ_of_Corti""]",[],"[""owl:Class""]",true,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""semimembranosus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002371,=,1.0,http://human.owl#NCI_C52987,"[""Semimembranosus""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""proximal convoluted tubule""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001669,=,0.0,http://human.owl#NCI_C33417,"[""Proximal_Convoluted_Tube""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""pelvis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000030,=,1.0,http://human.owl#NCI_C12767,"[""Pelvis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""intestine mucosa""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001537,=,0.0,http://human.owl#NCI_C49241,"[""Intestinal_Mucosa""]",[],"[""owl:Class""]",true,false negative
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""thyroid artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002066,=,1.0,http://human.owl#NCI_C53020,"[""Thyroid_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cervical vertebra""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000311,=,1.0,http://human.owl#NCI_C12693,"[""Cervical_Vertebra""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""middle colic artery""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002007,=,1.0,http://human.owl#NCI_C52981,"[""Middle_Colic_Artery""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""serratus dorsalis cranialis""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002377,=,1.0,http://human.owl#NCI_C53012,"[""Serratus_Dorsalis_Cranialis""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""amygdala""]",[],"[""owl:Class""]",http://mouse.owl#MA_0000887,=,1.0,http://human.owl#NCI_C12440,"[""Amygdala""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""cleidocephalic""]",[],"[""owl:Class""]",http://mouse.owl#MA_0002275,=,1.0,http://human.owl#NCI_C52893,"[""Cleidocephalic""]",[],"[""owl:Class""]",false,true positive
LocalTrack,Local TC,D:/CITYUNI_CPP/term_2/individul_project/final_DEV/melt_kgas/matchers/logmap-lite-melt-oaei-2021-web-latest.tar.gz,"[""glomerulus""]",[],"[""owl:Class""]",http://mouse.owl#MA_0001657,=,1.0,http://human.owl#NCI_C13250,"[""Glomerulus""]",[],"[""owl:Class""]",false,true positive
